index 396
DMU 200
input 3
output 3
instance 6
DMU   i1   i2   i3   o1   o2   o3   eff  err
  1   28   41   18   27   25   24    66    6
  2   38   25   26   24   26   24    84    0
  3   23   31   43   29   29   32    89    1
  4   38   11   23   19   23   20    80    2
  5   25   30   20   27   26   26    70    9
  6   12   35   23   36   32   34    80   15
  7   17   39   41   40   37   41    90   10
  8   30   31   48   35   35   37    65   12
  9   34   35   47   49   50   51    81   19
 10   18   36   24   32   28   30    91    6
 11   10   37   36   34   32   35    62   16
 12   46   27   34   26   28   26    61    5
 13   20   47   32   50   45   48    98   15
 14   23   28   26   24   23   24    92    0
 15   45   38   17   49   49   45    86   19
 16   42   14   32   36   39   37    61   20
 17   18   29   42   26   26   28    70    6
 18   20   38   47   39   37   41    97    5
 19   22   45   18   43   37   38    98   11
 20   45   20   45   41   45   44    84   13
 21   13   49   42   34   31   34    71    8
 22   15   33   24   34   31   33    94   10
 23   22   39   14   37   34   34    72   17
 24   33   49   21   34   30   30    82    3
 25   18   37   24   32   29   31    78   10
 26   40   29   23   34   35   32    97    4
 27   36   19   45   25   28   28    61    7
 28   49   23   38   36   39   37    73   11
 29   44   13   33   33   37   35    65   16
 30   20   41   25   45   41   43    93   16
 31   42   34   11   19   18   15    60    0
 32   23   15   22   22   23   23    65   10
 33   29   40   24   43   40   40    86   14
 34   23   11   34   22   24   24    64    9
 35   31   47   24   43   40   40    71   17
 36   48   48   37   60   59   58    97   16
 37   37   27   12   27   27   24    84    5
 38   43   13   39   28   31   30    60   11
 39   46   26   22   39   40   37    67   18
 40   18   13   14   28   29   28    77   17
 41   23   18   10   27   27   25    66   15
 42   11   35   44   41   39   43    76   18
 43   21   47   20   50   45   46    93   19
 44   27   46   50   45   43   46    69   16
 45   37   27   15   43   44   40    97   17
 46   47   26   22   34   36   33    84    8
 47   12   47   17   34   29   31    73   12
 48   28   11   21   16   18   17    80    1
 49   46   36   16   37   37   34    64   15
 50   21   29   44   40   40   43    90   13
 51   32   33   25   33   33   32    66   13
 52   37   26   33   29   30   29    64    9
 53   40   28   48   40   42   43    85    9
 54   19   25   22   22   21   22    80    4
 55   37   26   33   30   31   30    61   11
 56   44   41   18   40   39   37    60   18
 57   28   26   45   26   27   28    70    4
 58   42   26   43   43   46   46    88   13
 59   20   20   42   29   30   32    71   11
 60   37   26   46   44   46   47    80   17
 61   28   16   24   22   23   22    64    8
 62   36   35   26   29   28   27    81    2
 63   21   49   33   36   32   35    81    6
 64   45   44   25   39   38   36    62   14
 65   45   11   21   32   36   33    70   16
 66   44   24   18   39   41   37    96   12
 67   26   33   22   29   28   28    89    4
 68   46   35   17   40   40   36    96    7
 69   49   42   41   36   37   36    67    7
 70   28   41   21   33   30   30    90    4
 71   26   14   38   29   31   31    60   15
 72   31   26   23   31   32   31    61   15
 73   25   20   39   21   23   24    79    1
 74   41   28   37   39   40   39    61   18
 75   19   50   22   32   27   29    72    7
 76   28   28   26   42   42   41    97   15
 77   19   42   28   49   45   47    94   19
 78   40   33   33   36   37   36    87    6
 79   35   45   13   35   33   31    61   14
 80   14   49   27   40   36   39    60   20
 81   15   23   38   40   40   43    89   18
 82   46   11   28   28   33   29    76    9
 83   35   35   22   34   33   32    65   13
 84   44   48   19   39   37   34    80    7
 85   29   28   35   45   46   46    97   16
 86   14   44   46   52   48   53    94   18
 87   15   36   38   29   27   30    89    2
 88   28   28   31   30   30   30    89    4
 89   21   42   25   35   31   33    98    4
 90   43   24   28   37   40   37    74   15
 91   50   19   35   40   45   42    86   13
 92   42   40   45   35   36   36    82    1
 93   45   27   39   43   47   45    93   11
 94   13   42   12   30   24   25    94    5
 95   37   35   10   43   42   39    92   16
 96   38   41   37   28   27   27    63    3
 97   12   40   15   32   27   29    97    7
 98   34   32   20   20   20   19    62    2
 99   17   25   37   20   20   22    60    5
100   50   12   48   34   39   38    65   14
101   29   16   50   19   22   23    65    1
102   18   16   19   23   23   23    68   11
103   33   39   42   52   51   53    92   17
104   35   33   40   28   29   29    60    7
105   27   42   21   44   41   41    95   13
106   41   10   19   38   43   38    99   17
107   13   39   27   24   20   22    78    1
108   23   20   23   27   28   28    90    8
109   37   23   39   33   35   35    63   14
110   20   25   31   27   27   28    66   11
111   26   14   19   20   21   20    89    3
112   42   20   15   37   39   35    78   17
113   32   32   16   30   29   27    97    3
114   22   20   11   27   27   25    86   11
115   16   48   36   40   36   39    77   12
116   36   14   33   21   24   23    62    6
117   27   17   26   37   39   38    90   17
118   25   42   30   37   35   36    71   13
119   25   35   42   36   35   38    98    3
120   45   32   31   25   26   25    65    2
121   10   17   23   21   20   22    90    6
122   22   50   31   38   33   36    88    5
123   28   29   42   35   36   38    98    4
124   30   48   44   39   37   39    89    2
125   18   29   46   43   43   46    84   18
126   49   35   48   45   48   47    96    5
127   50   17   20   42   47   42    90   18
128   24   30   25   25   24   24    69    6
129   11   15   25   13   13   14    67    2
130   28   35   47   35   35   38    87    4
131   37   36   31   41   41   40    65   18
132   48   11   27   26   30   27    74    7
133   39   15   43   35   40   39    94    8
134   39   27   28   28   29   28    78    4
135   43   37   24   36   36   34    62   14
136   41   17   32   32   36   34    71   13
137   15   32   38   45   43   46    93   18
138   22   33   38   41   41   43    82   16
139   38   27   16   29   29   27    71    9
140   27   49   31   41   37   39    80   10
141   27   44   25   37   34   35    81    9
142   47   13   27   31   36   32    89    8
143   46   27   25   34   36   34    70   12
144   48   16   44   27   31   30    63    7
145   15   38   21   34   31   32    77   13
146   45   17   13   28   31   27    64   13
147   39   26   27   37   38   36    86   11
148   29   21   14   21   22   20    89    2
149   18   27   30   18   17   18    62    2
150   41   22   46   41   44   44    69   18
151   37   31   41   51   52   52    90   19
152   38   39   44   54   54   55    85   20
153   50   26   24   32   34   31    64   11
154   29   50   39   46   43   44    76   14
155   32   38   48   48   48   49    74   19
156   17   21   46   38   39   43    97   13
157   31   29   42   46   47   49    87   18
158   41   16   29   36   40   37    77   16
159   34   45   35   44   43   43    72   16
160   31   15   25   20   22   21    70    5
161   11   29   29   32   30   32    82   12
162   33   11   15   16   18   16    62    5
163   43   46   35   52   50   50    93   12
164   46   36   13   23   22   20    62    2
165   49   39   24   36   36   34    62   12
166   20   40   15   34   31   31    74   13
167   18   30   43   33   32   36    93    5
168   35   35   15   35   34   32    61   16
169   26   23   43   40   42   44    89   15
170   15   30   15   32   29   29    93   11
