index 544
DMU 250
input 4
output 4
instance 4
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
  1   12   47   14   32   20   21   23   22    77    1
  2   34   19   12   14   31   32   29   27    91   12
  3   41   34   49   27   41   41   42   40    60   18
  4   22   37   22   46   44   44   44   47    87   18
  5   43   36   43   46   47   47   46   47    98    6
  6   47   12   27   20   43   44   40   39    86   19
  7   14   16   27   47   34   32   33   39    95   11
  8   10   42   37   10   31   30   36   32    88    9
  9   42   42   47   49   45   45   45   46    90    5
 10   19   40   32   37   41   41   43   44    94   12
 11   12   50   45   18   36   35   41   38    74   13
 12   41   34   20   46   36   36   34   35    74   10
 13   30   26   36   28   35   35   35   35    63   16
 14   26   22   29   12   23   23   23   21    94    1
 15   45   19   44   25   41   40   39   38    83   12
 16   19   20   12   50   22   22   20   25    82    3
 17   24   37   29   23   43   44   45   44    83   20
 18   18   34   40   50   46   43   47   51    99   12
 19   20   21   28   41   24   23   23   26    67    6
 20   11   43   24   49   36   35   38   42    95    8
 21   16   45   25   18   25   26   29   26    94    1
 22   18   34   40   13   36   35   39   36    67   18
 23   27   35   40   37   41   40   42   42    70   17
 24   21   36   30   48   43   42   44   46    78   18
 25   50   36   16   33   37   39   35   34    80   10
 26   48   25   42   13   33   33   32   28    84    4
 27   50   13   33   37   32   32   29   30    62   11
 28   49   44   34   47   52   52   50   51    84   15
 29   22   36   29   15   20   21   22   20    63    4
 30   20   39   30   47   31   30   32   34    82    4
 31   41   45   44   42   37   37   38   38    73    6
 32   50   26   18   49   39   40   35   38    82   10
 33   44   34   46   16   28   28   28   25    62    5
 34   49   41   25   28   38   40   37   34    99    2
 35   36   39   12   44   38   40   36   38    98    7
 36   34   46   30   36   54   54   55   54    96   19
 37   33   24   42   27   25   25   25   25    73    2
 38   28   16   25   30   18   18   17   18    65    2
 39   35   36   14   48   30   31   28   31    75    6
 40   22   37   23   36   19   19   20   20    67    0
 41   32   11   41   48   36   34   33   38    98    4
 42   24   37   24   19   34   35   36   34    86   12
 43   11   36   11   46   32   32   33   36    73   15
 44   12   23   38   29   43   41   45   46    92   20
 45   22   30   50   22   40   38   42   41    72   17
 46   32   45   25   32   30   31   31   30    72    6
 47   40   13   14   25   37   38   33   34    97   14
 48   33   22   43   48   50   48   48   52    92   17
 49   50   47   34   10   37   39   38   32    83    6
 50   42   23   18   21   26   27   24   22    89    2
 51   21   28   28   11   26   26   28   26    72   10
 52   47   23   49   36   35   34   33   34    70    7
 53   38   49   34   26   48   49   50   47    78   19
 54   21   19   33   41   36   34   35   38    67   17
 55   36   21   13   28   40   41   38   38    81   20
 56   25   19   49   44   40   38   40   44    90   10
 57   41   13   50   38   23   22   21   23    61    1
 58   10   38   40   33   22   21   26   26    77    0
 59   45   27   30   50   42   42   38   42    95    6
 60   34   21   33   41   42   41   40   42    77   17
 61   27   19   43   20   26   25   26   26    81    3
 62   15   19   29   15   17   16   18   17    79    1
 63   31   20   20   45   31   30   27   32    97    3
 64   35   27   49   14   33   32   34   31    79    7
 65   48   46   28   34   52   54   51   49    96   14
 66   17   35   36   36   46   45   48   49    99   16
 67   26   45   29   40   45   45   47   47    95   13
 68   39   30   33   24   41   42   41   39    84   14
 69   43   17   46   22   28   28   27   26    78    2
 70   31   30   17   29   24   25   23   23    71    5
 71   10   48   16   36   26   26   28   29    77    6
 72   21   27   33   17   29   29   31   29    84    8
 73   36   44   30   25   46   48   48   45    98   13
 74   43   31   37   45   50   50   48   50    82   18
 75   42   32   32   10   37   38   37   33    85   11
 76   49   11   21   32   34   35   30   31    73   13
 77   16   45   38   43   42   41   45   46    79   15
 78   14   17   40   31   38   36   39   41    77   19
 79   43   40   44   31   48   48   48   47    79   16
 80   48   42   17   24   29   31   29   27    61    9
 81   29   17   19   28   32   32   30   31    77   14
 82   42   10   29   43   31   30   27   30    70    9
 83   34   40   21   38   36   37   36   36    67   14
 84   36   32   45   24   28   28   29   27    71    3
 85   18   47   33   28   31   31   34   32    74    8
 86   18   14   23   21   24   24   24   25    92    7
 87   28   46   29   48   33   33   34   35    87    1
 88   37   39   11   36   45   47   44   44    86   19
 89   37   30   36   12   39   39   40   36    79   15
 90   39   36   13   45   34   34   32   33    66   12
 91   43   26   41   49   53   52   51   53    83   20
 92   44   27   24   10   33   35   32   28    98    6
 93   30   28   24   45   38   38   37   40    82   13
 94   16   25   32   17   31   31   33   32    94   10
 95   20   25   15   40   43   43   42   46    98   20
 96   26   27   27   12   35   36   36   34    89   14
 97   49   37   40   46   37   37   35   36    81    2
 98   27   26   39   40   23   22   23   25    62    3
 99   16   22   48   15   32   30   35   34    97    7
100   19   19   37   46   28   26   27   32    86    3
101   33   14   34   12   36   36   35   34    77   17
102   31   12   16   33   19   19   16   18    68    3
103   36   35   11   39   25   26   24   25    65    6
104   37   43   39   38   28   28   29   28    62    4
105   35   45   45   42   56   55   58   57    99   15
106   27   34   29   14   33   34   35   31    97    7
107   39   29   17   21   34   35   33   31    76   13
108   16   22   30   30   21   21   22   23    73    4
109   46   38   16   16   33   35   33   30    61   15
110   20   16   20   48   38   36   35   40    75   19
111   13   28   24   43   31   30   31   34    62   15
112   19   37   33   22   21   21   23   22    68    2
113   39   42   16   36   48   49   47   46    87   19
114   35   42   45   46   39   38   40   41    87    3
115   42   17   45   37   30   29   28   29    74    3
116   23   20   34   24   26   25   26   26    85    4
117   49   20   25   33   37   38   34   35    78   12
118   22   33   19   21   27   27   28   27    63   12
119   47   46   37   24   39   41   40   36    97    1
120   35   38   42   17   40   41   42   39    66   18
121   13   31   23   11   30   30   32   30    67   17
122   13   48   49   39   33   32   38   38    84    3
123   45   36   17   10   37   40   37   32    85   13
124   39   11   25   46   28   27   23   28    90    1
125   45   10   37   43   25   25   22   25    65    3
126   21   14   18   38   36   35   34   37    76   19
127   18   39   22   49   35   34   35   38    72   13
128   24   33   45   14   26   25   28   26    76    3
129   18   14   31   31   26   24   25   28    89    5
130   49   37   34   40   37   37   35   35    61   12
131   36   40   45   25   43   43   45   43    71   17
132   35   23   37   31   27   26   26   27    62    7
133   36   19   35   27   42   42   41   41    95   14
134   16   16   32   30   36   35   36   38    71   20
135   42   18   33   12   33   33   32   29    74   12
136   43   24   41   11   42   43   42   39    73   19
137   12   13   16   24   29   29   29   31    84   16
138   50   12   49   15   45   45   43   41    93   14
139   32   37   42   49   39   38   39   41    74   10
140   25   43   26   25   36   37   38   36    68   16
141   12   32   34   45   35   33   36   39    75   13
142   20   47   28   35   42   42   45   44    92   13
143   29   39   48   17   35   35   37   34    67   12
144   20   14   37   38   34   32   33   36    73   14
145   24   42   34   20   28   28   30   28    63    9
146   27   43   28   45   53   52   53   55    94   20
147   31   48   46   49   42   41   43   44    86    5
148   45   31   12   19   27   30   25   22    95    1
149   30   18   15   49   28   28   24   29    85    5
150   47   10   46   38   40   39   37   39    70   15
151   27   30   32   32   24   23   24   24    62    5
152   17   34   15   48   42   42   42   46    91   18
153   24   44   30   18   44   45   47   44    86   19
154   32   30   39   30   35   34   35   35    66   13
155   39   15   15   31   34   34   30   32    73   15
156   38   36   20   40   42   43   40   41    96   10
157   19   15   30   37   38   36   37   40    89   16
158   16   37   31   50   29   28   30   33    61   10
159   44   12   36   23   24   24   22   22    70    3
160   43   12   14   44   27   27   22   26    78    5
161   14   19   32   29   32   31   33   35    88   12
162   29   34   31   42   41   40   40   42    95    9
163   30   29   32   21   37   37   38   36    78   15
164   35   33   46   38   42   41   42   42    62   18
165   11   18   44   27   35   32   37   38    96   11
166   32   47   39   38   42   42   44   43    66   17
167   50   32   30   39   42   42   40   40    70   15
168   36   45   24   39   44   44   44   43    72   18
169   14   26   49   39   25   23   27   29    62    6
170   48   40   19   21   33   36   33   29    77    8
171   44   16   42   42   29   28   26   28    68    4
172   45   48   25   49   45   46   44   44    72   15
173   13   18   35   20   32   31   33   34    75   16
174   50   13   47   41   39   38   36   38    65   14
175   18   32   40   41   42   41   44   46    80   17
176   47   40   49   13   32   33   34   29    75    3
177   42   21   42   35   34   33   32   33    95    0
178   29   15   12   50   40   39   35   41    93   16
179   33   39   11   13   23   25   23   21    65    7
180   34   43   13   23   40   42   41   39    76   19
181   40   11   40   49   51   49   47   52    91   19
182   48   30   42   20   39   39   38   35    89    6
183   48   13   47   16   38   38   36   35    69   15
184   50   49   38   44   49   51   49   48    98    5
185   31   43   28   38   39   39   39   39    92    7
186   11   15   35   21   27   26   28   29    61   15
187   33   30   28   19   25   26   25   24    75    4
188   38   29   42   34   37   36   36   37    88    5
189   23   48   20   36   33   34   35   34    85    7
190   49   24   13   12   22   24   19   16    83    0
191   39   25   33   46   42   41   40   42    61   20
192   17   38   31   25   22   22   24   24    60    6
193   27   47   28   32   33   34   35   34    88    4
194   38   48   15   16   28   31   30   25    79    5
195   29   27   11   29   30   30   29   29    66   14
196   49   21   11   26   38   40   33   33    97   11
197   17   18   27   23   31   30   31   32    70   16
198   31   15   31   19   25   25   24   23    92    2
199   44   43   26   44   41   42   40   40    67   15
200   19   42   46   29   31   30   34   33    72    7
201   29   18   48   17   40   39   40   39    78   17
202   24   27   41   42   35   33   35   38    96    3
203   46   46   43   26   52   53   53   49    84   17
204   41   25   16   23   40   42   38   37    93   15
205   35   27   29   27   29   30   29   28    85    4
206   50   33   49   16   37   38   37   34    77    7
207   20   14   38   19   18   17   18   19    69    2
208   15   46   15   30   31   32   34   33    87    9
209   30   44   40   49   41   41   42   44    94    4
210   23   35   31   23   25   25   26   25    74    4
211   25   44   32   24   23   23   25   23    71    1
212   30   41   22   10   33   35   35   31    80   12
213   11   34   25   26   26   26   28   28    66   11
214   34   23   14   14   31   33   31   29    61   18
215   49   28   22   25   32   34   30   28    85    5
216   33   11   16   21   21   22   19   20    69    7
217   25   32   11   15   33   35   34   32    79   17
218   18   28   47   40   45   42   46   49    91   15
219   37   40   11   34   35   36   34   34    69   14
220   41   49   19   32   45   47   45   44    72   20
221   41   18   19   18   37   38   35   34    80   17
222   15   25   49   16   30   28   32   31    66   12
223   44   21   29   24   32   33   29   29    91    4
224   14   17   41   18   26   25   28   28    67   11
225   14   35   39   29   39   37   42   42    93   12
226   38   25   16   48   43   43   39   43    93   14
227   23   26   41   46   29   27   28   31    65    7
228   40   15   44   47   45   43   42   46    76   17
229   17   38   20   47   32   32   33   35    74   11
230   39   47   21   11   34   37   36   30    93    6
231   44   43   27   49   41   41   39   40    81    8
232   22   20   11   26   30   31   29   30    94   12
233   30   16   20   25   35   35   33   34    74   18
234   34   33   44   14   34   34   36   32    99    2
235   48   22   12   34   29   30   25   25    80    5
236   48   39   11   19   30   33   29   26    70    9
237   31   20   45   32   38   37   38   39    72   15
238   16   29   29   20   40   40   42   41    95   18
239   18   31   37   37   30   28   31   33    93    2
240   32   14   33   32   31   30   29   31    92    5
241   39   19   30   19   36   36   34   33    81   13
242   43   39   25   44   38   39   36   37    88    5
243   27   39   18   26   27   28   28   27    89    3
244   24   32   46   17   32   31   35   32    82    7
245   49   18   12   46   30   31   24   27    88    2
246   15   34   31   32   21   20   22   23    72    1
247   46   20   32   20   38   39   37   35    69   17
248   24   49   38   23   40   41   44   41    76   15
249   30   30   21   15   17   18   17   15    69    0
250   18   10   31   23   20   19   20   21    93    1
