index 307
DMU 150
input 4
output 4
instance 7
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
  1   17   37   16   18   32   32   31   33    90   11
  2   48   43   33   33   36   35   35   34    80    3
  3   37   26   16   43   32   33   31   29    64   12
  4   48   15   47   22   36   33   38   35    77   11
  5   27   19   17   36   24   25   23   22    93    1
  6   23   11   34   46   31   33   33   32    85   10
  7   44   28   20   37   31   31   29   26    87    1
  8   43   34   41   37   54   53   54   53    98   16
  9   39   35   23   37   51   51   49   48    90   19
 10   31   14   14   22   24   23   23   21    65   10
 11   24   26   32   49   30   34   32   32    97    1
 12   19   30   25   48   39   42   39   40    73   18
 13   39   41   27   39   55   55   53   53    95   19
 14   28   27   19   34   27   28   26   26    88    3
 15   38   19   32   49   27   28   28   26    70    4
 16   13   38   42   41   22   24   24   27    70    1
 17   31   15   10   45   26   28   24   22    77    6
 18   14   42   11   29   21   23   19   22    83    0
 19   29   32   38   46   45   46   46   46    75   19
 20   20   32   11   16   25   25   23   24    96    4
 21   29   17   34   12   34   32   36   35    81   16
 22   19   12   47   38   36   37   40   40    83   16
 23   17   18   26   10   20   18   21   21    90    4
 24   35   39   49   16   36   34   37   38    66   13
 25   38   36   27   42   42   42   40   40    78   13
 26   20   14   10   35   34   36   33   32    86   17
 27   48   46   50   23   44   41   44   44    93    4
 28   22   38   48   38   50   52   53   56    99   17
 29   24   39   35   34   33   34   34   36    85    6
 30   21   40   13   37   36   38   34   35    72   15
 31   36   30   19   16   31   29   29   27    95    4
 32   11   49   18   20   34   35   33   37    86   12
 33   20   32   29   37   27   29   27   29    85    3
 34   18   17   39   40   18   20   20   21    69    1
 35   24   44   16   13   36   35   33   35    98    9
 36   29   26   42   47   39   41   41   41    74   15
 37   14   26   18   12   18   17   17   19    93    1
 38   42   50   30   36   36   36   34   34    84    1
 39   45   30   14   28   22   21   19   17    66    0
 40   41   44   21   29   47   46   44   44    89   14
 41   19   30   11   43   29   32   28   29    75   10
 42   46   45   16   31   49   48   45   44    82   17
 43   40   22   45   18   28   26   29   28    71    6
 44   11   13   13   45   21   25   21   21    98    3
 45   43   46   12   10   41   39   38   37    69   18
 46   49   29   18   39   45   45   43   40    69   20
 47   25   47   29   22   35   35   35   37    70   13
 48   15   44   20   46   34   38   33   36    94    5
 49   32   38   17   14   30   28   28   28    80    7
 50   48   25   13   22   26   24   24   21    65    6
 51   41   28   43   36   37   37   39   37    98    2
