index 514
DMU 250
input 3
output 3
instance 4
DMU   i1   i2   i3   o1   o2   o3   eff  err
  1   15   43   19   24   30   29    90    4
  2   19   21   27   22   22   22    61    8
  3   49   18   13   31   26   28    90    7
  4   25   22   15   31   30   31    99   11
  5   16   35   30   44   47   46    98   18
  6   41   23   13   24   21   23    80    4
  7   26   23   31   45   44   44    92   19
  8   33   40   50   34   34   33    70    4
  9   21   17   23   22   21   21    98    1
 10   33   36   17   34   35   36    63   18
 11   12   47   14   22   30   29    97    3
 12   32   34   19   29   30   30    66   12
 13   12   14   41   36   35   34   100   10
 14   34   49   27   44   48   48    99   11
 15   22   37   22   40   43   43    88   18
 16   46   43   36   43   43   44    94    5
 17   43   46   47   48   48   48    81   11
 18   12   27   20   22   25   24    93    5
 19   14   16   27   23   23   22    78    7
 20   47   10   42   53   46   47    88   20
 21   37   10   42   35   31   31    61   14
 22   42   47   49   36   37   36    65    6
 23   19   40   32   35   38   37    85   10
 24   37   12   50   37   33   33    71   10
 25   45   18   41   37   32   32    83    5
 26   34   20   46   33   30   29    80    3
 27   30   26   36   29   28   28    78    4
 28   28   26   22   17   17   17    69    0
 29   29   12   45   40   36   36    88   11
 30   19   44   25   28   32   32    79    7
 31   19   20   12   24   24   24    92    9
 32   50   24   37   48   43   44    84   15
 33   29   23   18   17   16   16    73    0
 34   34   40   50   56   56   55    98   14
 35   20   21   28   36   36   35    70   19
 36   41   11   43   44   38   39    86   13
 37   24   49   16   43   49   49    99   18
 38   45   25   18   35   33   34    74   14
 39   18   34   40   35   36   35    63   15
 40   13   27   35   33   34   34    62   17
 41   40   37   21   34   34   35    89    7
 42   36   30   48   37   36   36    75    7
 43   50   36   16   27   26   27    83    1
 44   33   48   25   48   51   52    96   17
 45   42   13   50   39   34   34    67   12
 46   13   33   37   36   39   37    88   11
 47   49   44   34   44   44   45    81   11
 48   47   22   36   47   43   44    75   19
 49   29   15   20   20   18   18    77    3
 50   39   30   47   58   55   55    97   18
 51   41   45   44   51   51   51    78   17
 52   42   50   26   33   36   36    82    4
 53   18   49   44   37   42   40    88    5
 54   34   46   16   36   40   41    98    9
 55   49   41   25   34   33   34    65   10
 56   28   36   39   35   36   35    66   12
 57   12   44   34   23   28   27    79    1
 58   46   30   36   42   39   40    77   12
 59   33   24   42   23   21   21    61    1
 60   27   28   16   28   29   29    79   11
 61   25   30   35   37   38   37    99    7
 62   36   14   48   38   34   33    71   11
 63   22   37   23   16   18   18    61    1
 64   36   32   11   38   38   39    76   20
 65   41   48   24   42   44   44    67   19
 66   37   24   19   36   34   35    68   18
 67   11   36   11   18   23   22    77    6
 68   46   12   23   23   18   19    73    2
 69   38   29   22   31   30   31    81    8
 70   30   50   22   22   26   26    65    3
 71   32   45   25   44   47   47    81   19
 72   32   40   13   30   32   32    69   13
 73   14   25   33   29   31   30    94    6
 74   22   43   48   51   55   53    93   16
 75   50   47   34   38   38   39    76    6
 76   10   42   23   27   33   32    94    6
 77   18   21   21   33   33   33    69   19
 78   28   28   11   34   35   36    92   16
 79   47   23   49   53   47   48    96   11
 80   36   38   49   48   47   47    79   14
 81   34   26   21   27   26   27    79    6
 82   19   33   41   27   28   27    68    5
 83   36   21   13   31   29   30    98    9
 84   28   25   19   20   19   20    67    4
 85   49   44   41   43   42   43    74   10
 86   13   50   38   39   45   44    77   15
 87   10   38   40   27   31   29    91    0
 88   33   45   27   39   42   42    92    9
 89   30   50   34   52   56   56    96   18
 90   21   33   41   40   42   41    96    9
 91   27   19   43   42   39   39    93   11
 92   20   15   19   23   22   22    76    9
 93   29   15   31   44   41   41    91   19
 94   20   20   45   33   32   31    75    9
 95   35   27   49   44   43   42    66   18
 96   14   48   46   45   49   48    73   19
 97   28   34   17   38   40   40    85   18
 98   35   36   36   39   40   40    77   12
 99   26   45   29   33   37   36    79    9
100   40   39   30   33   33   34    77    6
101   33   24   43   44   41   41   100    8
102   17   46   22   32   38   37    83   12
103   31   30   17   43   43   44    99   19
104   29   10   48   34   30   30    66   11
105   16   36   21   28   32   31    70   13
106   27   33   17   21   22   22    64    6
107   36   44   30   40   42   43    88   10
108   25   43   31   29   32   32    69    8
109   37   45   42   37   38   37    65   10
110   32   32   10   22   23   24    96    1
111   49   11   21   28   23   24    65    9
112   32   16   45   33   30   29    80    5
113   38   43   14   26   28   29    80    4
114   17   40   31   31   35   34    94    5
115   43   40   44   46   45   45    90    7
116   31   48   42   55   58   57    99   16
117   17   24   29   31   32   32    73   14
118   17   19   28   32   32   32    85   13
119   42   10   29   34   29   30    81   10
120   43   34   40   32   31   31    73    3
121   21   38   36   34   37   36    75   11
122   32   45   24   48   51   51    94   19
123   18   47   33   36   41   40    82   11
124   28   18   14   31   30   31    74   17
125   23   21   28   39   38   38    80   19
126   46   29   48   55   51   51    91   15
127   37   39   11   28   29   30    72   10
128   36   37   30   21   21   22    60    1
129   36   12   39   38   35   35    61   18
130   36   13   45   43   38   38    84   13
131   43   26   41   38   35   36    75    9
132   49   44   27   33   33   34    76    4
133   24   10   30   22   19   19    84    2
134   28   24   45   27   25   25    73    1
135   16   25   32   35   36   35    64   19
136   17   20   25   33   33   33    64   19
137   15   40   26   33   38   37    99    8
138   27   27   12   22   22   23    78    6
139   49   37   40   31   29   29    72    0
140   46   27   26   32   29   30    75    7
141   39   40   16   25   26   27    83    1
142   22   48   15   18   22   22    61    4
143   19   19   37   32   31   31    66   14
144   46   33   14   33   32   34    71   13
145   34   12   31   28   25   25    75    7
146   12   16   33   31   30   30    82   12
147   36   35   11   24   24   25    61    9
148   39   37   43   28   28   28    65    2
149   39   38   35   43   43   43    68   18
150   45   45   42   37   37   37    78    3
151   27   34   29   31   33   33    97    3
152   14   39   29   35   40   39    90   12
153   17   21   16   27   28   28    87   12
154   22   30   30   40   41   40    90   15
155   46   38   16   21   20   21    61    2
156   16   20   16   22   23   23    84    8
157   20   48   13   26   32   32    91    6
158   28   24   43   42   40   40    99    8
159   19   37   33   34   36   36    69   14
160   22   39   42   29   32   31    82    1
161   16   36   35   32   35   34    91    6
162   42   45   46   31   32   31    68    1
163   42   17   45   44   40   40    69   17
164   37   23   20   23   21   22    68    5
165   34   24   49   32   30   30    65    7
166   20   25   33   27   28   27    75    7
167   22   33   19   34   37   37    99   12
168   21   47   46   41   44   43    66   16
169   37   24   35   39   36   36    94    7
170   38   42   17   24   26   27    71    4
171   13   31   23   24   27   26    79    7
172   11   13   48   37   36   35    74   16
173   49   39   45   32   31   31    64    3
174   36   17   10   20   18   19    67    6
175   39   11   25   27   22   23    91    2
176   46   45   10   37   38   39    68   17
177   37   43   21   33   34   34    64   13
178   14   18   38   39   39   38    85   17
179   18   39   22   33   37   37    89   12
180   49   24   33   34   30   31    79    5
181   45   14   18   24   19   21    88    1
182   14   31   31   34   36   35    75   15
183   49   37   34   39   38   39    66   13
184   40   36   40   41   41   41    98    3
185   45   25   35   33   30   30    73    6
186   23   37   31   40   42   42    76   18
187   36   19   35   44   41   41    91   15
188   27   16   16   19   17   18    96    0
189   32   30   42   38   37   36    90    5
190   18   33   12   21   23   23    65    9
191   43   24   41   50   46   47    94   14
192   11   12   13   29   29   29    97   17
193   16   24   50   31   31   30    67    9
