index 426
DMU 200
input 4
output 4
instance 6
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
  1   10   37   36   46   38   41   40   34    61   19
  2   27   34   20   47   44   43   45   41    80   18
  3   32   23   28   26   30   29   30   32    89    6
  4   45   38   17   42   47   44   46   46    77   18
  5   14   32   18   29   25   26   25   20    93    2
  6   42   20   38   47   46   44   48   50    92   14
  7   22   45   18   45   43   43   43   37    70   19
  8   20   45   13   49   41   41   41   33    82   13
  9   42   15   33   24   31   29   31   38    97    5
 10   22   39   14   33   46   46   45   41    93   19
 11   49   21   18   37   36   31   35   39    90    7
 12   24   40   29   23   47   49   46   44    97   18
 13   36   19   45   49   49   50   52   53    98   16
 14   23   38   44   13   43   47   43   43    93   16
 15   33   20   41   25   46   47   47   51    94   20
 16   42   34   11   23   27   24   25   27    76    4
 17   15   22   29   40   39   41   41   37    84   18
 18   24   23   11   34   18   16   18   16    62    3
 19   31   47   24   48   40   39   40   34    91    4
 20   48   37   37   27   50   49   49   53    85   18
 21   12   43   13   39   44   45   44   36    86   19
 22   46   26   22   18   27   24   25   31    79    4
 23   13   14   23   18   31   33   32   32    78   19
 24   10   11   35   44   29   31   32   28    69   14
 25   21   47   20   27   45   46   44   39    83   19
 26   46   50   37   27   52   52   50   52    96   12
 27   15   47   26   22   38   40   37   33    68   18
 28   12   47   17   28   40   42   39   33    85   16
 29   11   21   46   36   40   44   43   39    82   19
 30   16   21   29   44   40   41   43   38    93   16
 31   32   33   25   37   29   28   29   28    77    4
 32   26   33   40   28   30   32   31   30    65   10
 33   48   19   25   22   22   19   21   26    72    1
 34   37   26   33   44   47   46   48   48    88   17
 35   41   18   28   26   29   27   29   34    92    4
 36   45   42   26   43   36   33   35   35    83    2
 37   20   20   42   37   27   29   29   28    68    9
 38   26   46   28   16   40   41   38   38    74   17
 39   24   36   35   26   26   28   26   25    74    4
 40   21   49   33   45   29   31   30   24    69    3
 41   44   25   45   11   40   40   39   47    90   13
 42   21   44   24   18   43   44   41   39    90   17
 43   26   33   22   46   35   34   35   32    61   15
 44   35   17   49   42   40   41   42   44    95    9
 45   41   28   41   21   30   30   29   33    74    6
 46   26   14   38   31   27   28   29   30    90    5
 47   26   23   25   20   35   35   34   36    97   12
 48   39   41   28   37   42   41   41   41    71   15
 49   19   50   22   28   44   46   43   38    87   16
 50   28   26   19   42   47   45   47   45    99   18
 51   28   40   33   33   40   41   40   37    96    7
 52   35   45   13   14   39   37   36   37    78   15
 53   49   27   15   23   35   31   33   38    86    9
 54   38   46   11   28   34   31   31   31    74    8
 55   35   35   22   44   39   37   39   37    92    7
 56   48   19   29   28   44   40   43   50    97   14
 57   35   14   44   46   24   24   26   27    63    4
 58   15   36   38   28   38   41   39   36    67   19
 59   28   31   21   42   34   34   35   32    69   13
 60   25   43   24   28   32   33   31   28    89    4
 61   50   19   35   42   34   31   35   40    87    4
 62   40   45   45   27   37   38   37   38    61   13
 63   39   13   42   12   37   37   37   44    82   17
 64   37   35   10   38   27   24   26   25    71    4
 65   41   37   12   40   41   37   39   39    91    9
 66   15   34   32   20   21   23   21   19    66    4
 67   17   25   37   50   28   30   30   26    73    6
 68   12   48   29   16   23   25   22   19    63    5
 69   50   18   16   19   30   26   28   34    70   11
 70   33   39   42   35   34   36   35   34    88    2
 71   33   40   27   42   24   23   24   22    62    1
 72   21   41   10   19   26   26   24   22    82    5
 73   13   39   27   23   33   35   32   28    93    8
 74   20   23   37   23   32   34   33   33    74   14
 75   39   20   25   31   42   39   42   45    87   17
 76   26   14   19   42   36   34   37   36    94   13
 77   20   15   32   32   16   17   17   17    62    2
 78   16   22   20   11   15   16   15   15    75    2
 79   16   48   36   36   45   49   46   39    87   15
 80   14   33   27   17   26   29   26   24    83    7
 81   26   25   42   30   22   24   23   23    66    3
 82   25   35   42   45   36   39   38   34    94    3
 83   32   31   10   17   29   27   27   28    67   12
 84   23   22   50   31   32   35   34   34    81    9
 85   28   29   42   30   36   38   37   37    84   10
 86   48   44   18   29   34   31   32   34    72    7
 87   46   49   35   48   48   47   47   46    94    5
 88   50   17   20   24   26   22   25   32    86    2
 89   30   25   11   15   24   22   22   24    67    9
 90   25   28   35   47   31   31   32   30    64   10
 91   37   36   31   48   34   33   34   33    71    7
 92   11   27   39   15   34   38   35   34    70   19
 93   43   39   27   28   33   32   32   34    68    9
 94   43   37   24   41   28   27   28   28    65    4
 95   17   32   15   32   40   40   40   35    96   16
 96   38   22   33   38   38   37   38   40    69   16
 97   38   27   16   27   46   43   45   47    96   19
 98   49   31   27   44   46   43   45   47    72   18
 99   25   47   13   27   25   25   24   21    64    5
100   46   27   25   48   37   34   37   38    69   12
101   16   44   15   38   39   39   38   30    97    9
102   21   45   17   13   27   28   25   23    74    7
103   39   26   27   29   29   28   29   31    76    6
104   21   14   18   27   29   29   30   30    68   16
105   30   41   22   46   33   33   33   29    87    2
106   37   31   41   38   42   42   43   44    87   11
107   39   44   50   26   45   47   45   47    97    7
108   24   29   50   39   40   44   43   41    92   10
109   32   38   48   17   29   31   28   31    78    3
110   21   46   31   29   37   39   37   33    79   11
111   42   41   16   29   44   42   42   43    78   17
112   34   45   35   31   39   39   38   37    77   10
113   15   25   11   29   21   20   21   17    84    3
114   29   33   11   15   33   31   31   31    75   14
115   43   46   35   46   40   39   40   38    85    3
116   36   13   49   39   29   29   31   34    85    3
117   24   20   40   15   28   30   28   31    81    9
118   18   30   43   35   37   39   38   36    64   18
119   35   15   26   23   24   23   24   27    63    9
120   43   15   30   15   42   40   41   49    96   18
121   35   41   27   30   38   37   37   36    98    4
122   44   16   49   45   45   44   47   52    99   10
123   33   50   15   47   50   49   49   44    82   18
124   27   21   22   22   22   21   22   23    88    2
125   36   11   43   19   40   40   41   48    98   16
126   13   23   27   43   24   25   26   20    86    2
127   11   18   44   14   30   35   32   32    95   12
128   34   35   11   17   37   34   34   36    91   12
129   26   47   35   49   47   49   48   41    93   10
130   37   17   47   48   26   26   28   30    69    3
131   15   40   40   35   31   34   32   27    84    4
132   38   11   39   30   35   34   36   40    70   16
133   24   29   35   19   41   43   41   42    84   19
134   15   34   47   29   26   30   27   25    65    7
135   20   13   30   12   31   32   31   34    84   16
136   15   25   37   30   26   28   27   25    86    4
137   37   27   23   22   28   27   27   30    69    9
138   33   36   19   40   32   30   31   29    92    1
139   21   26   22   41   32   32   34   30    90    8
140   40   31   15   38   43   39   42   42    82   16
141   44   28   35   47   27   26   28   29    73    0
142   19   26   42   25   25   28   26   26    92    1
143   37   31   16   34   46   43   45   45    97   16
144   39   30   20   30   26   24   25   27    72    4
145   40   15   31   41   36   35   37   39    65   17
146   12   11   48   42   36   40   41   38    83   17
147   36   11   20   47   33   30   35   36    86   10
148   48   34   21   44   33   30   33   34    77    4
149   22   32   28   47   39   40   41   35   100    7
150   11   23   15   43   33   34   35   29    77   16
151   10   15   36   14   25   29   27   27    87   11
152   21   47   34   10   39   41   37   36    89   12
153   17   27   16   26   18   19   18   16    78    1
154   43   19   47   34   46   46   47   52    88   17
155   23   30   14   40   36   35   36   32    85   12
156   16   14   35   30   34   35   36   35    70   19
157   11   10   20   38   33   33   35   32    83   18
158   21   30   14   31   32   32   32   29    84   11
159   31   12   20   46   23   21   24   24    72    4
160   39   46   17   40   37   34   35   33    88    3
161   10   11   29   11   12   14   13   14    75    2
162   22   47   44   37   42   45   42   38    87    9
163   11   10   39   26   16   19   18   18    72    3
164   15   30   47   44   20   23   22   18    60    1
165   39   39   48   24   36   37   36   38    71   10
166   36   32   43   44   39   39   40   40    67   14
167   42   13   47   12   25   25   25   33    84    3
168   10   15   15   18   31   31   31   29    95   17
169   42   10   45   49   32   31   35   38    86    4
170   28   40   13   16   46   45   43   43    99   19
171   39   28   47   36   35   35   36   38    78    7
172   27   12   40   21   29   30   30   34    98    7
173   48   15   40   38   44   42   45   50    73   20
174   48   39   34   46   41   39   41   42    97    0
175   40   19   17   37   36   32   36   38    80   13
176   15   24   44   28   27   30   28   27    85    5
177   12   21   43   32   27   31   30   27    72   10
